split_id,train_years,test_years,selected_train_cagr,selected_test_cagr,selected_test_rank,selected_test_rank_pct,is_oos_below_median,is_oos_loss
1804,"2010,2012,2014,2016,2017,2018,2024,2025","2011,2013,2015,2019,2020,2021,2022,2023",1.3624504153715207,1.8376640451944106,2,0.009259259259259259,False,False
1805,"2010,2019,2020,2021,2022,2023,2024,2025","2011,2012,2013,2014,2015,2016,2017,2018",2.1531157376458676,1.1350482933820656,8,0.037037037037037035,False,False
1806,"2010,2012,2013,2014,2015,2017,2019,2023","2011,2016,2018,2020,2021,2022,2024,2025",1.9111401571254367,1.3102119528496723,28,0.12962962962962962,False,False
1807,"2012,2014,2015,2018,2019,2021,2023,2024","2010,2011,2013,2016,2017,2020,2022,2025",1.4040202012590828,1.7954339733538558,2,0.009259259259259259,False,False
1808,"2010,2013,2014,2015,2017,2019,2020,2021","2011,2012,2016,2018,2022,2023,2024,2025",2.8099703365510758,0.7689161548634895,4,0.018518518518518517,False,False
1809,"2010,2011,2013,2014,2018,2020,2021,2025","2012,2015,2016,2017,2019,2022,2023,2024",2.653921170307165,0.7649883539550786,11,0.05092592592592592,False,False
1810,"2010,2011,2013,2014,2016,2018,2019,2024","2012,2015,2017,2020,2021,2022,2023,2025",1.9919494243997709,1.150002140851654,11,0.05092592592592592,False,False
1811,"2011,2013,2014,2016,2017,2019,2024,2025","2010,2012,2015,2018,2020,2021,2022,2023",2.1076896204693782,0.9813539229172008,32,0.14814814814814814,False,False
1812,"2013,2014,2015,2018,2021,2022,2024,2025","2010,2011,2012,2016,2017,2019,2020,2023",0.9540952655610186,1.6571249277105053,107,0.49537037037037035,False,False
1813,"2011,2012,2014,2016,2019,2021,2023,2024","2010,2013,2015,2017,2018,2020,2022,2025",1.970595285014351,1.0745851521449494,19,0.08796296296296297,False,False
1814,"2010,2011,2012,2015,2019,2020,2021,2024","2013,2014,2016,2017,2018,2022,2023,2025",2.5742946522728585,0.8849536469745876,1,0.004629629629629629,False,False
1815,"2011,2012,2013,2017,2018,2019,2020,2021","2010,2014,2015,2016,2022,2023,2024,2025",2.3299463844725965,1.0085169481689453,2,0.009259259259259259,False,False
1816,"2010,2012,2016,2017,2021,2022,2023,2025","2011,2013,2014,2015,2018,2019,2020,2024",1.2781376969964304,1.9402408555729478,3,0.013888888888888888,False,False
1817,"2012,2014,2015,2017,2019,2020,2022,2024","2010,2011,2013,2016,2018,2021,2023,2025",1.1181021284147494,1.8309562916251068,31,0.14351851851851852,False,False
1818,"2010,2013,2014,2015,2017,2020,2022,2025","2011,2012,2016,2018,2019,2021,2023,2024",1.4773695922981354,1.7084343902460088,1,0.004629629629629629,False,False
1819,"2012,2013,2014,2015,2016,2017,2018,2019","2010,2011,2020,2021,2022,2023,2024,2025",1.3347323917561313,1.8798012159968,1,0.004629629629629629,False,False
1820,"2012,2014,2015,2017,2018,2020,2021,2022","2010,2011,2013,2016,2019,2023,2024,2025",0.8530607046205243,2.459240392336325,5,0.023148148148148147,False,False
1821,"2011,2013,2017,2018,2020,2022,2023,2025","2010,2012,2014,2015,2016,2019,2021,2024",1.325512714584018,1.6588751013192553,22,0.10185185185185185,False,False
1822,"2013,2016,2017,2018,2020,2021,2023,2025","2010,2011,2012,2014,2015,2019,2022,2024",2.371488868535435,0.9844570561094126,1,0.004629629629629629,False,False
1823,"2010,2011,2013,2016,2019,2020,2021,2023","2012,2014,2015,2017,2018,2022,2024,2025",3.5811134089384353,0.4746883842354197,2,0.009259259259259259,False,False
1824,"2012,2015,2018,2019,2020,2021,2022,2024","2010,2011,2013,2014,2016,2017,2023,2025",1.1734683459374895,1.757764671841739,38,0.17592592592592593,False,False
1825,"2010,2011,2012,2015,2017,2020,2023,2024","2013,2014,2016,2018,2019,2021,2022,2025",1.9512908362373937,1.1671979302391353,9,0.041666666666666664,False,False
1826,"2011,2012,2014,2016,2018,2019,2024,2025","2010,2013,2015,2017,2020,2021,2022,2023",1.4571924171610742,1.5147422754099051,22,0.10185185185185185,False,False
1827,"2011,2012,2016,2018,2020,2021,2023,2025","2010,2013,2014,2015,2017,2019,2022,2024",2.0800402607198607,1.0007161901309982,34,0.1574074074074074,False,False
1828,"2011,2013,2016,2017,2021,2022,2023,2025","2010,2012,2014,2015,2018,2019,2020,2024",1.4825955008636167,1.3795376926394658,74,0.3425925925925926,False,False
1829,"2010,2013,2014,2016,2019,2020,2022,2024","2011,2012,2015,2017,2018,2021,2023,2025",1.9694208000312785,1.2640129701519416,1,0.004629629629629629,False,False
1830,"2011,2012,2013,2015,2017,2018,2021,2023","2010,2014,2016,2019,2020,2022,2024,2025",1.4338165857414777,1.6234859798296912,3,0.013888888888888888,False,False
1831,"2013,2014,2016,2018,2019,2020,2023,2025","2010,2011,2012,2015,2017,2021,2022,2024",2.399922230983006,0.9671023652967439,1,0.004629629629629629,False,False
1832,"2010,2012,2013,2014,2020,2022,2023,2024","2011,2015,2016,2017,2018,2019,2021,2025",1.676885351408636,1.386112978799391,24,0.1111111111111111,False,False
1833,"2011,2012,2014,2015,2017,2020,2021,2023","2010,2013,2016,2018,2019,2022,2024,2025",1.8168169217943095,1.262273299461285,4,0.018518518518518517,False,False
1834,"2010,2011,2015,2017,2018,2023,2024,2025","2012,2013,2014,2016,2019,2020,2021,2022",1.35793192847596,1.8430153577527628,2,0.009259259259259259,False,False
1835,"2013,2014,2015,2016,2019,2021,2023,2024","2010,2011,2012,2017,2018,2020,2022,2025",2.117885306640668,1.1468574803349671,1,0.004629629629629629,False,False
1836,"2011,2012,2013,2015,2017,2019,2021,2023","2010,2014,2016,2018,2020,2022,2024,2025",1.9693557657007177,1.0410058858417348,43,0.19907407407407407,False,False
1837,"2012,2017,2018,2019,2021,2022,2024,2025","2010,2011,2013,2014,2015,2016,2020,2023",0.958923278174781,2.437862572169757,4,0.018518518518518517,False,False
1838,"2011,2013,2015,2016,2017,2018,2023,2024","2010,2012,2014,2019,2020,2021,2022,2025",1.3869036838393267,1.6313012738003856,9,0.041666666666666664,False,False
1839,"2010,2012,2013,2014,2015,2018,2020,2025","2011,2016,2017,2019,2021,2022,2023,2024",2.000913236207959,1.2417911971558624,12,0.05555555555555555,False,False
1840,"2010,2012,2014,2015,2016,2018,2023,2024","2011,2013,2017,2019,2020,2021,2022,2025",1.2480449439779409,1.980141975739583,3,0.013888888888888888,False,False
1841,"2011,2012,2015,2016,2017,2020,2022,2025","2010,2013,2014,2018,2019,2021,2023,2024",1.1336388286702195,1.583808882758965,140,0.6481481481481481,True,False
1842,"2010,2011,2013,2014,2020,2021,2024,2025","2012,2015,2016,2017,2018,2019,2022,2023",3.103238609260706,0.5731441004448765,8,0.037037037037037035,False,False
1843,"2010,2014,2015,2016,2019,2021,2022,2025","2011,2012,2013,2017,2018,2020,2023,2024",1.343723385865914,1.8608256011976914,2,0.009259259259259259,False,False
1844,"2011,2013,2015,2016,2017,2021,2023,2025","2010,2012,2014,2018,2019,2020,2022,2024",1.9984169786985584,0.9652752053944536,47,0.2175925925925926,False,False
1845,"2010,2012,2014,2016,2021,2023,2024,2025","2011,2013,2015,2017,2018,2019,2020,2022",2.074388348776708,1.1896896570403381,1,0.004629629629629629,False,False
1846,"2010,2015,2017,2018,2019,2020,2023,2025","2011,2012,2013,2014,2016,2021,2022,2024",2.072961162855095,1.1903221929391719,17,0.0787037037037037,False,False
1847,"2012,2013,2015,2020,2021,2022,2024,2025","2010,2011,2014,2016,2017,2018,2019,2023",1.5845997180132363,1.3891014278656062,20,0.09259259259259259,False,False
1848,"2010,2011,2013,2015,2016,2017,2019,2021","2012,2014,2018,2020,2022,2023,2024,2025",2.3480315830989507,1.0108999844795168,1,0.004629629629629629,False,False
1849,"2010,2011,2012,2013,2016,2018,2020,2021","2014,2015,2017,2019,2022,2023,2024,2025",2.574915659000389,0.7926909057430891,55,0.25462962962962965,False,False
1850,"2010,2012,2016,2017,2020,2022,2023,2025","2011,2013,2014,2015,2018,2019,2021,2024",1.4865342308314204,1.6981423610068505,4,0.018518518518518517,False,False
1851,"2010,2013,2015,2017,2020,2021,2022,2025","2011,2012,2014,2016,2018,2019,2023,2024",1.7997615794433774,1.400352300566329,1,0.004629629629629629,False,False
1852,"2010,2011,2014,2019,2020,2022,2024,2025","2012,2013,2015,2016,2017,2018,2021,2023",1.7258092294328624,1.4644982265446886,2,0.009259259259259259,False,False
1853,"2012,2014,2017,2019,2020,2021,2024,2025","2010,2011,2013,2015,2016,2018,2022,2023",2.4140604784813378,0.8015683018584079,31,0.14351851851851852,False,False
1854,"2013,2014,2016,2017,2019,2020,2022,2023","2010,2011,2012,2015,2018,2021,2024,2025",1.6533625130171226,1.3261705319883603,17,0.0787037037037037,False,False
1855,"2010,2011,2013,2014,2018,2019,2021,2025","2012,2015,2016,2017,2020,2022,2023,2024",2.3365665581801727,1.0187435473007391,5,0.023148148148148147,False,False
1856,"2014,2016,2017,2020,2021,2022,2024,2025","2010,2011,2012,2013,2015,2018,2019,2023",1.5957451524393336,0.9020263771951766,186,0.8611111111111112,True,False
1857,"2011,2012,2013,2017,2020,2021,2023,2025","2010,2014,2015,2016,2018,2019,2022,2024",2.741849749131027,0.6429866143307084,70,0.32407407407407407,False,False
1858,"2010,2011,2012,2015,2019,2020,2022,2024","2013,2014,2016,2017,2018,2021,2023,2025",1.4473390825490444,1.7413911117341367,1,0.004629629629629629,False,False
1859,"2015,2016,2017,2018,2020,2021,2022,2025","2010,2011,2012,2013,2014,2019,2023,2024",1.09861076703764,1.566057425827812,112,0.5185185185185185,True,False
1860,"2010,2012,2016,2017,2018,2020,2021,2024","2011,2013,2014,2015,2019,2022,2023,2025",2.07694519054706,1.0794967673180373,20,0.09259259259259259,False,False
1861,"2010,2011,2012,2013,2014,2015,2022,2025","2016,2017,2018,2019,2020,2021,2023,2024",1.1023506950997737,2.1834871626765717,1,0.004629629629629629,False,False
1862,"2011,2014,2017,2020,2022,2023,2024,2025","2010,2012,2013,2015,2016,2018,2019,2021",1.3703169824410306,1.086051490808933,192,0.8888888888888888,True,False
1863,"2010,2012,2016,2017,2019,2020,2024,2025","2011,2013,2014,2015,2018,2021,2022,2023",2.5647175499466375,0.8917512714609217,12,0.05555555555555555,False,False
1864,"2012,2014,2015,2017,2019,2021,2023,2024","2010,2011,2013,2016,2018,2020,2022,2025",1.5772094952672164,1.3559304989142382,18,0.08333333333333333,False,False
1865,"2010,2011,2012,2013,2017,2020,2024,2025","2014,2015,2016,2018,2019,2021,2022,2023",2.5952482294976202,0.8759092334461007,4,0.018518518518518517,False,False
1866,"2011,2013,2014,2015,2019,2021,2022,2024","2010,2012,2016,2017,2018,2020,2023,2025",1.297532288196574,1.5743517891550263,25,0.11574074074074074,False,False
1867,"2010,2011,2014,2015,2017,2022,2023,2025","2012,2013,2016,2018,2019,2020,2021,2024",0.9019920888694446,2.3605834334263136,7,0.032407407407407406,False,False
1868,"2010,2012,2013,2016,2019,2020,2024,2025","2011,2014,2015,2017,2018,2021,2022,2023",3.150028868601165,0.6276268888673724,32,0.14814814814814814,False,False
1869,"2011,2012,2013,2016,2017,2022,2024,2025","2010,2014,2015,2018,2019,2020,2021,2023",1.160678337761882,1.864259628758047,38,0.17592592592592593,False,False
1870,"2010,2011,2013,2014,2019,2020,2023,2024","2012,2015,2016,2017,2018,2021,2022,2025",3.011151607490045,0.6817845070463084,1,0.004629629629629629,False,False
1871,"2012,2014,2018,2019,2021,2022,2023,2024","2010,2011,2013,2015,2016,2017,2020,2025",0.9420533826067032,2.469070811485182,2,0.009259259259259259,False,False
1872,"2010,2013,2016,2018,2019,2021,2023,2024","2011,2012,2014,2015,2017,2020,2022,2025",2.4478963885539877,0.9543890979059824,10,0.046296296296296294,False,False
1873,"2010,2013,2017,2018,2019,2021,2023,2025","2011,2012,2014,2015,2016,2020,2022,2024",2.3934290995121805,0.986935753024321,26,0.12037037037037036,False,False
1874,"2010,2011,2012,2014,2016,2017,2019,2020","2013,2015,2018,2021,2022,2023,2024,2025",2.308037912550203,1.035435619497286,2,0.009259259259259259,False,False
1875,"2011,2012,2013,2015,2018,2022,2023,2024","2010,2014,2016,2017,2019,2020,2021,2025",0.7452747598553815,2.6732297377737253,3,0.013888888888888888,False,False
1876,"2012,2013,2014,2016,2017,2019,2022,2023","2010,2011,2015,2018,2020,2021,2024,2025",1.1686734275766026,1.8535728037613142,26,0.12037037037037036,False,False
1877,"2011,2012,2013,2017,2018,2019,2020,2022","2010,2014,2015,2016,2021,2023,2024,2025",1.2911390472954785,1.9353757085635666,3,0.013888888888888888,False,False
1878,"2010,2011,2012,2013,2016,2019,2020,2021","2014,2015,2017,2018,2022,2023,2024,2025",3.351340974156205,0.5516846376496898,23,0.10648148148148148,False,False
1879,"2010,2016,2017,2019,2021,2022,2024,2025","2011,2012,2013,2014,2015,2018,2020,2023",1.5130497945666361,1.670393151676095,3,0.013888888888888888,False,False
1880,"2011,2014,2015,2018,2019,2020,2023,2024","2010,2012,2013,2016,2017,2021,2022,2025",1.6945326143318038,1.4900217554122688,1,0.004629629629629629,False,False
1881,"2012,2013,2016,2020,2022,2023,2024,2025","2010,2011,2014,2015,2017,2018,2019,2021",1.6928312593473187,1.2921225965310694,53,0.24537037037037038,False,False
1882,"2011,2014,2016,2018,2019,2020,2022,2025","2010,2012,2013,2015,2017,2021,2023,2024",1.2692168754922921,1.7264006530560372,21,0.09722222222222222,False,False
1883,"2010,2011,2013,2015,2017,2022,2023,2024","2012,2014,2016,2018,2019,2020,2021,2025",1.1429056456648827,1.9894195262396601,6,0.027777777777777776,False,False
1884,"2010,2014,2015,2016,2017,2019,2022,2023","2011,2012,2013,2018,2020,2021,2024,2025",1.0279686912473505,2.299277709529536,2,0.009259259259259259,False,False
1885,"2011,2012,2013,2014,2015,2018,2020,2021","2010,2016,2017,2019,2022,2023,2024,2025",1.8999358769203045,1.1592088602057342,7,0.032407407407407406,False,False
1886,"2010,2011,2012,2013,2015,2016,2022,2023","2014,2017,2018,2019,2020,2021,2024,2025",1.1681720315140627,2.0882614443935226,1,0.004629629629629629,False,False
1887,"2010,2011,2013,2020,2021,2022,2024,2025","2012,2014,2015,2016,2017,2018,2019,2023",2.1518965302201556,1.0425027551825052,7,0.032407407407407406,False,False
1888,"2012,2014,2015,2019,2020,2022,2024,2025","2010,2011,2013,2016,2017,2018,2021,2023",1.2638629940538055,1.4333800519398356,114,0.5277777777777778,True,False
1889,"2013,2014,2016,2019,2020,2021,2022,2023","2010,2011,2012,2015,2017,2018,2024,2025",2.0130975439112304,1.044111687229082,24,0.1111111111111111,False,False
1890,"2010,2015,2017,2018,2019,2021,2022,2025","2011,2012,2013,2014,2016,2020,2023,2024",1.0571382168598884,2.2524009747354437,15,0.06944444444444445,False,False
1891,"2010,2015,2016,2017,2019,2020,2022,2025","2011,2012,2013,2014,2018,2021,2023,2024",1.5404919134910684,1.6419985783460156,2,0.009259259259259259,False,False
1892,"2011,2014,2015,2017,2020,2021,2022,2023","2010,2012,2013,2016,2018,2019,2024,2025",1.2886739157107656,1.3863953677187197,98,0.4537037037037037,False,False
1893,"2011,2013,2018,2019,2021,2022,2024,2025","2010,2012,2014,2015,2016,2017,2020,2023",1.3780891771330368,1.599621615434264,24,0.1111111111111111,False,False
1894,"2010,2012,2013,2017,2018,2019,2022,2025","2011,2014,2015,2016,2020,2021,2023,2024",1.2044507040613297,2.0372219522391,29,0.13425925925925927,False,False
1895,"2010,2012,2019,2020,2021,2023,2024,2025","2011,2013,2014,2015,2016,2017,2018,2022",3.099544064757792,0.6489028454526593,25,0.11574074074074074,False,False
1896,"2013,2015,2016,2017,2020,2021,2022,2025","2010,2011,2012,2014,2018,2019,2023,2024",1.5866251328894023,1.2822724994429575,42,0.19444444444444445,False,False
1897,"2010,2012,2013,2015,2017,2018,2021,2023","2011,2014,2016,2019,2020,2022,2024,2025",1.6895203259158373,1.497719012296173,18,0.08333333333333333,False,False
1898,"2012,2014,2015,2017,2018,2022,2024,2025","2010,2011,2013,2016,2019,2020,2021,2023",0.4776503300977024,2.657477486011134,67,0.3101851851851852,False,False
1899,"2011,2016,2018,2020,2021,2022,2023,2024","2010,2012,2013,2014,2015,2017,2019,2025",1.343981761217706,1.6803518975881326,14,0.06481481481481481,False,False
1900,"2011,2017,2018,2019,2021,2022,2023,2024","2010,2012,2013,2014,2015,2016,2020,2025",0.9843294534012696,2.3951969718772177,1,0.004629629629629629,False,False
1901,"2010,2013,2014,2015,2016,2017,2020,2023","2011,2012,2018,2019,2021,2022,2024,2025",2.3303764424733746,0.8910011107251032,28,0.12962962962962962,False,False
1902,"2012,2014,2016,2017,2018,2019,2021,2025","2010,2011,2013,2015,2020,2022,2023,2024",1.5514219344898752,1.631841702011707,4,0.018518518518518517,False,False
1903,"2010,2013,2014,2017,2018,2019,2024,2025","2011,2012,2015,2016,2020,2021,2022,2023",1.9388551855205018,1.2884641661104563,9,0.041666666666666664,False,False
1904,"2010,2013,2015,2016,2017,2018,2024,2025","2011,2012,2014,2019,2020,2021,2022,2023",1.6098310296797127,1.5727186629531729,4,0.018518518518518517,False,False
1905,"2010,2011,2015,2018,2019,2020,2022,2025","2012,2013,2014,2016,2017,2021,2023,2024",1.3377674221303013,1.8680198163210116,2,0.009259259259259259,False,False
1906,"2010,2012,2016,2017,2018,2021,2022,2025","2011,2013,2014,2015,2019,2020,2023,2024",0.99203076183935,2.3553542284367732,1,0.004629629629629629,False,False
1907,"2010,2012,2013,2014,2015,2016,2020,2021","2011,2017,2018,2019,2022,2023,2024,2025",2.5840947666274223,0.7875356753439251,32,0.14814814814814814,False,False
1908,"2011,2013,2015,2016,2017,2019,2024,2025","2010,2012,2014,2018,2020,2021,2022,2023",1.927249009094833,1.1053923415712754,24,0.1111111111111111,False,False
1909,"2010,2011,2012,2014,2015,2017,2022,2025","2013,2016,2018,2019,2020,2021,2023,2024",0.8049431583677289,2.6983053423346273,1,0.004629629629629629,False,False
1910,"2013,2014,2017,2019,2020,2022,2023,2024","2010,2011,2012,2015,2016,2018,2021,2025",1.6256155223917057,1.3511269333811309,14,0.06481481481481481,False,False
1911,"2010,2013,2014,2015,2019,2020,2021,2024","2011,2012,2016,2017,2018,2022,2023,2025",2.973807923910326,0.6959769231436468,2,0.009259259259259259,False,False
1912,"2010,2014,2016,2020,2021,2022,2023,2025","2011,2012,2013,2015,2017,2018,2019,2024",1.8142224488317082,1.3883720186984565,1,0.004629629629629629,False,False
1913,"2010,2013,2015,2017,2018,2019,2021,2023","2011,2012,2014,2016,2020,2022,2024,2025",2.0293704910841215,1.221023997373802,21,0.09722222222222222,False,False
1914,"2010,2011,2017,2019,2020,2021,2022,2024","2012,2013,2014,2015,2016,2018,2023,2025",1.8460688558471707,1.3613594697649072,1,0.004629629629629629,False,False
1915,"2013,2016,2017,2018,2019,2020,2024,2025","2010,2011,2012,2014,2015,2021,2022,2023",2.3074958269526338,1.022357284233094,1,0.004629629629629629,False,False
1916,"2011,2012,2013,2017,2019,2020,2021,2024","2010,2014,2015,2016,2018,2022,2023,2025",2.7823606992665946,0.6224096667541257,45,0.20833333333333334,False,False
